0	20	0	20
A	4.423435710532334	9.997809116305302
A	4.407158592269541	10.775470302480773
A	4.5892447167499855	12.451903856565597
A	5.902047699422431	13.163253351426423
A	6.294848543400495	14.213272733925898
A	6.220086300613124	14.640433676836006
W	7.	15.588457268119894
W	7.5	16.454482671904334
W	8.	17.32050807568877
W	8.5	18.186533479473212
W	9.	19.05255888325765
W	9.5	19.918584287042087
W	0.	1.7320508075688772
W	0.5	2.598076211353316
W	1.	3.4641016151377544
W	1.5	4.330127018922193
A	1.9857837556406481	5.538920192823344
A	2.457221851370239	5.765222044701091
A	2.8209193702161475	6.908892708763879
A	3.0144382233051163	7.969207623034142
A	4.064655267230755	8.745206097850643
A	4.914222598470615	9.45858839411955
A	5.149789429717872	10.873411481374777
A	5.53325078392368	10.785904280293654
A	5.889248022506026	12.270294601957032
A	6.354009630568333	12.931278496156242
A	7.457657858691857	14.080805105400705
A	7.0770923889968405	14.704660551454754
W	8.	15.588457268119894
W	8.5	16.454482671904334
W	9.	17.32050807568877
W	9.5	18.186533479473212
W	10.	19.05255888325765
W	10.5	19.918584287042087
W	0.	0.
W	0.5	0.8660254037844386
W	1.	1.7320508075688772
W	1.5	2.598076211353316
W	2.	3.4641016151377544
W	2.5	4.330127018922193
A	3.3810012550399984	4.7865452232175505
A	3.478225455145595	6.289087112274078
A	3.620386244973443	6.7797381416589575
A	4.385900301537007	8.291307350977206
A	4.687582166204131	8.324439272376855
A	5.69957575373776	9.796398007744791
A	6.46382943131047	10.475669133431223
A	6.065482805955234	10.890085852417066
A	7.430279228814729	12.05827626768324
A	7.701776407246829	12.80603888880729
A	8.46195063289321	14.142014279802655
A	8.634612666234132	14.30254161242674
W	9.	15.588457268119894
W	9.5	16.454482671904334
W	10.	17.32050807568877
W	10.5	18.186533479473212
W	11.	19.05255888325765
W	11.5	19.918584287042087
W	1.	0.
W	1.5	0.8660254037844386
W	2.	1.7320508075688772
W	2.5	2.598076211353316
W	3.	3.4641016151377544
W	3.5	4.330127018922193
A	4.097611366767532	5.11205044177078
A	4.0096527601371195	6.281120988323494
A	4.950893203346884	6.584988556642835
A	5.39287579352581	7.416346661181929
A	5.896177959691604	8.632987415572375
A	6.972605472950798	9.092775354145667
A	7.213206614907478	9.935190769542242
A	7.229278413502785	11.628544739977334
A	8.096232797391474	12.570159312849057
A	8.69163664061019	13.280600418562942
A	9.312911553275805	14.173510650439459
A	9.206182304007816	14.585685894092274
W	10.	15.588457268119894
W	10.5	16.454482671904334
W	11.	17.32050807568877
W	11.5	18.186533479473212
W	12.	19.05255888325765
W	12.5	19.918584287042087
W	2.	0.
W	2.5	0.8660254037844386
W	3.	1.7320508075688772
W	3.5	2.598076211353316
W	4.	3.4641016151377544
W	4.5	4.330127018922193
A	5.425783385963836	5.24792063501401
A	5.173257995971344	5.616173750624787
A	6.3551068506124695	7.062025154430348
A	6.941435676306044	7.788622337482215
A	7.073132821191452	8.794927708944881
A	7.913587128268146	9.19903057704873
A	7.861709703798768	10.005407373192272
A	8.459645133307461	11.587189380687278
A	8.847101933889125	11.85891635084808
A	9.176071959684464	12.622523735750082
A	10.249287627659967	13.648948675701703
A	10.807393465433039	14.836477466716408
W	11.	15.588457268119894
W	11.5	16.454482671904334
W	12.	17.32050807568877
W	12.5	18.186533479473212
W	13.	19.05255888325765
W	13.5	19.918584287042087
W	3.	0.
W	3.5	0.8660254037844386
W	4.	1.7320508075688772
W	4.5	2.598076211353316
W	5.	3.4641016151377544
W	5.5	4.330127018922193
A	6.434833054756448	5.494310080629296
A	6.577520913893114	6.163222475834076
A	6.715882269721029	6.642992285005771
A	7.769093796629818	7.381955285853323
A	8.116509581894984	8.34041563258738
A	8.929609476736527	9.870728320194933
A	8.713044461192844	10.217167678248488
A	9.478110304854924	10.90168976062149
A	10.114873436992378	11.630577132345039
A	10.104025921356275	12.955754720318906
A	11.108294412424952	13.996019510617137
A	11.913881328727308	15.066430243819322
W	12.	15.588457268119894
W	12.5	16.454482671904334
W	13.	17.32050807568877
W	13.5	18.186533479473212
W	14.	19.05255888325765
W	14.5	19.918584287042087
W	4.	0.
W	4.5	0.8660254037844386
W	5.	1.7320508075688772
W	5.5	2.598076211353316
W	6.	3.4641016151377544
W	6.5	4.330127018922193
A	6.87179480665017	5.112520338974073
A	7.101718765193752	6.252030400885736
A	7.586612869659207	6.85804359508981
A	8.997106318939986	7.439773666847614
A	9.188079741046574	8.336516972346123
A	9.061226472289126	9.947792097579566
A	10.355983644249795	10.866557662580885
A	10.390437602549268	10.799908697444986
A	11.16898734193238	11.785571754183056
A	11.804190154612517	13.165687329851403
A	11.956888149576196	14.28648488969261
A	12.739195871352768	14.749347319680677
W	13.	15.588457268119894
W	13.5	16.454482671904334
W	14.	17.32050807568877
W	14.5	18.186533479473212
W	15.	19.05255888325765
W	15.5	19.918584287042087
W	5.	0.
W	5.5	0.8660254037844386
W	6.	1.7320508075688772
W	6.5	2.598076211353316
W	7.	3.4641016151377544
W	7.5	4.330127018922193
A	7.884383835025416	5.41238121997544
A	8.857145412927578	6.4144166686633035
A	8.660576688183848	6.6770166833127895
A	9.592059418529788	7.618035177420263
A	10.457478663895511	9.065405140061678
A	10.770384207560825	9.608565214560237
A	11.28302773004619	10.524943509020432
A	11.511855565695612	11.47695455165381
A	12.248513142005764	11.714168816598459
A	12.671634835233492	12.86229724583267
A	12.676069008709154	13.903499956667574
A	13.646886976627238	15.073462576886408
W	14.	15.588457268119894
W	14.5	16.454482671904334
W	15.	17.32050807568877
W	15.5	18.186533479473212
W	16.	19.05255888325765
W	16.5	19.918584287042087
W	6.	0.
W	6.5	0.8660254037844386
W	7.	1.7320508075688772
W	7.5	2.598076211353316
W	8.	3.4641016151377544
W	8.5	4.330127018922193
A	9.293152580302362	5.345236306704821
A	9.724143221731866	6.345331149972794
A	10.135300394990304	6.978917589959339
A	10.090964716777785	7.385348054552726
A	11.274642786011915	8.174629002927382
A	11.02394273163834	9.15904848980058
A	12.25291397544472	10.710861523354549
A	12.95133624422473	11.501712668720364
A	12.690369086901226	12.28324431470756
A	13.69724705303971	13.418264823590068
A	13.966821477928814	14.106892436825683
A	14.200517651061826	14.645059712015419
W	15.	15.588457268119894
W	15.5	16.454482671904334
W	16.	17.32050807568877
W	16.5	18.186533479473212
W	17.	19.05255888325765
W	17.5	19.918584287042087
W	7.	0.
W	7.5	0.8660254037844386
W	8.	1.7320508075688772
W	8.5	2.598076211353316
W	9.	3.4641016151377544
W	9.5	4.330127018922193
A	9.823246936184281	5.0820272605786405
A	10.066196420237574	6.4157497509358015
A	10.708517263927206	6.956225545748571
A	11.233159113957065	7.310766202381702
A	11.641938143159763	8.628181411310868
A	12.150202490271504	9.195622944071815
A	13.283821584431026	10.198870486865736
A	13.426911196685111	10.815167520673949
A	13.512580546745344	11.703034558147367
A	14.105276116241154	13.033825335124389
A	15.226182846154908	13.5243634627194
A	15.887444010054054	14.740979718172397
W	16.	15.588457268119894
W	16.5	16.454482671904334
W	17.	17.32050807568877
W	17.5	18.186533479473212
W	18.	19.05255888325765
W	18.5	19.918584287042087
W	8.	0.
W	8.5	0.8660254037844386
W	9.	1.7320508075688772
W	9.5	2.598076211353316
W	10.	3.4641016151377544
W	10.5	4.330127018922193
A	11.182434597310976	5.587371520765803
A	11.097542393611686	6.2541639532974616
A	11.633441815271427	6.957232862452258
A	12.565515541651893	7.7297676469131105
A	13.09696099859917	8.478200421544688
A	13.678215380194198	9.243779613427371
A	14.168995635046054	10.379682980809003
A	14.20487276607359	11.732127293074377
A	15.222463198628521	12.607889083634843
A	15.396008231069873	12.794992966052652
A	15.880062675461186	14.249328700172153
A	16.555815408012595	14.92997643719218
W	17.	15.588457268119894
W	17.5	16.454482671904334
W	18.	17.32050807568877
W	18.5	18.186533479473212
W	19.	19.05255888325765
W	19.5	19.918584287042087
W	9.	0.
W	9.5	0.8660254037844386
W	10.	1.7320508075688772
W	10.5	2.598076211353316
W	11.	3.4641016151377544
W	11.5	4.330127018922193
A	12.307304531057698	4.867962841420805
A	12.953104214359037	6.284497998674654
A	12.73391037283518	7.158570596132012
A	13.977972410268356	7.618603800179995
A	14.124094958072796	8.901363340014186
A	14.701375598277957	9.560847718887835
A	15.413394534640418	10.322570512499428
A	15.913937191977826	11.243070060285808
A	15.587070980562451	12.419767382727448
A	16.635395635817943	13.10988372576507
A	16.973826486344905	13.709794058829829
A	17.309800501050493	14.833214396919278
W	18.	15.588457268119894
W	18.5	16.454482671904334
W	19.	17.32050807568877
W	19.5	18.186533479473212
W	10.	0.
W	10.5	0.8660254037844386
W	11.	1.7320508075688772
W	11.5	2.598076211353316
W	12.	3.4641016151377544
W	12.5	4.330127018922193
A	13.354873411894772	4.748184163075377
A	13.971916011036967	6.45620541122241
A	13.735217153231014	7.240667465485772
A	14.210634912222861	7.471366430454902
A	14.597999405528673	8.486331720732117
A	15.198009062680006	9.917945095113772
A	16.227642070264867	10.843904267579703
A	16.640341136010047	10.967518555244864
A	17.349613721047152	12.314546669377142
A	17.7609603663754	13.257394975033868
A	18.026160154462016	13.85074639858043
A	18.573764619505727	15.13517285522064
W	19.	15.588457268119894
W	19.5	16.454482671904334
W	11.	0.
W	11.5	0.8660254037844386
W	12.	1.7320508075688772
W	12.5	2.598076211353316
W	13.	3.4641016151377544
W	13.5	4.330127018922193
A	13.860715377378478	5.556319870967809
A	14.89345348395084	6.085493815206025
A	15.022841951280059	6.543211542250823
A	15.707325548087306	7.67054802105353
A	16.070998695583345	8.173647221295639
A	16.640855005395238	9.48298502911927
A	17.245924335795543	10.701560161803176
A	17.032403763552708	11.460022845349357
A	18.011070207362206	12.060166148657286
A	18.2674958261753	13.300631686827755
A	18.74806983474371	13.702516875836485
A	19.959468494361914	14.718758247476263
W	12.	0.
W	12.5	0.8660254037844386
W	13.	1.7320508075688772
W	13.5	2.598076211353316
W	14.	3.4641016151377544
W	14.5	4.330127018922193
A	15.234346213264622	5.1430823749311845
A	15.999339364233423	5.647663512815222
A	15.719157389309496	6.964384725067783
A	16.554221701825448	7.857615636898067
A	17.25812582511471	8.864050008234306
A	17.204721492801458	9.679909894952575
A	17.567027396177902	10.203214292171014
A	18.942490926777484	11.556105285425057
A	18.937067589309702	12.401337177399784
A	19.62063809294902	12.658726375842257
W	13.	0.
W	13.5	0.8660254037844386
W	14.	1.7320508075688772
W	14.5	2.598076211353316
W	15.	3.4641016151377544
W	15.5	4.330127018922193
A	16.315274771010916	5.011214857265855
A	16.365036817843805	6.361209068373928
A	17.472427363581875	6.681437995288445
A	17.87378112914563	7.959361048196556
A	18.434911759400507	9.002457751499504
A	18.644909239986745	9.39671036043437
A	18.768921934756953	10.475896799813393
A	19.03767579445119	10.912226596415174
W	14.	0.
W	14.5	0.8660254037844386
W	15.	1.7320508075688772
W	15.5	2.598076211353316
W	16.	3.4641016151377544
W	16.5	4.330127018922193
A	17.41308858640393	5.458966048051749
A	17.78073581228333	5.741211121770421
A	18.39614337344636	7.357735036763917
A	18.243938388558814	7.6510631384946475
A	18.65568936087406	9.064382834210946
A	19.03766015894791	9.29979612427648
W	15.	0.
W	15.5	0.8660254037844386
W	16.	1.7320508075688772
W	16.5	2.598076211353316
W	17.	3.4641016151377544
W	17.5	4.330127018922193
A	18.273580632490567	4.7881568113337405
A	18.530512333824014	5.7260073363610635
A	19.481438857354124	6.867377203297694
A	19.610116288011003	8.080321978264147
W	16.	0.
W	16.5	0.8660254037844386
W	17.	1.7320508075688772
W	17.5	2.598076211353316
W	18.	3.4641016151377544
W	18.5	4.330127018922193
A	18.86187630051672	4.907520708916816
A	19.12686303606042	6.043726106907612
W	17.	0.
W	17.5	0.8660254037844386
W	18.	1.7320508075688772
W	18.5	2.598076211353316
W	19.	3.4641016151377544
W	19.5	4.330127018922193
W	18.	0.
W	18.5	0.8660254037844386
W	19.	1.7320508075688772
W	19.5	2.598076211353316
W	19.	0.
W	19.5	0.8660254037844386
